OS0423,667,MOLECULAR BIOLOGY,HUMAN PAPILLOMA VIRUS (HPV) DNA DETECTION AND GENOTYPING: HIGH RISK TYPES,Blood,No special prepration required
ML0002,620,MOLECULAR BIOLOGY,MYCOBACTERIUM TUBERCULOSIS (TB) DNA PCR - QUALITATIVE,Blood,No special prepration required
ML009,1474,MOLECULAR BIOLOGY,SPINAL MUSCULAR ATROPHY (SMA) MUTATION DETECTION,Blood,No special prepration required
ML012,688,MOLECULAR BIOLOGY,X-PERT MTB / RIF,Blood,No special prepration required
OA001,1671,ONEAPOLLO TIER UPGRADE,ONEAPOLLO EXPRESS UPGRADE PLATINUM,Blood,No special preparation required
OT003,1937,OTHER,"BP MONITOR (INCLUDES 12% GST, I.E. RS. 264/-)",Blood,NOT APPLICABLE
OT002,1936,OTHER,"FIRST-AID KIT (INCLUDES 12% GST, I.E. RS. 45/-)",Blood,NOT APPLICABLE
OT005,1939,OTHER,"NEBULIZER (INCLUDES 12% GST, I.E. RS. 306/-)",Blood,NOT APPLICABLE
OT006,1940,OTHER,"ONE TOUCH GLUCOMETER (INCLUDES 12% GST, I.E. RS. 167/-)",Blood,NOT APPLICABLE
OT001,1905,OTHER,PEIDATRIC HOME COLLECTION CHARGES,Blood,NOT APPLICABLE
OT008,2049,OTHER,REPORT DELIVERY CHARGE,Blood,NOT APPLICABLE
OT007,2048,OTHER,SAMPLE COLLECTION CHARGE,Blood,NOT APPLICABLE
OT004,1938,OTHER,"WEIGHT SCALE (INCLUDES 28% GST, I.E. RS. 417/-)",Blood,NOT APPLICABLE
OS0781,1440,OUTSOURCE,"1,3 BETA-D-GLUCAN",Blood,No special preparation required
OS0089,659,OUTSOURCE,17- KETOSTEROIDS - 24 HR URINE,Blood,No special preparation required
OS0090,753,OUTSOURCE,5 - FLUORO URACIL ASSAY (5 FU),Blood,No special preparation required
OS0091,639,OUTSOURCE,5 HIAA QUANTITATIVE (24 HRS. URINE),Blood,No special preparation required
OS0095,702,OUTSOURCE,ACETYLCHOLINE RECEPTOR (ACHR) ANTIBODY,Blood,No special prepration required
OS0096,454,OUTSOURCE,ACID FAST BACILLI CULTURE (AFB BACTEC),Blood,No special prepration required
OS0001,207,OUTSOURCE,ACID PHOSPHATASE - PROSTATIC FRACTION,Blood,No special prepration required
OS0002,96,OUTSOURCE,ACID PHOSPHATASE TOTAL (ACP),Blood,No special prepration required
OS0097,778,OUTSOURCE,ACTIVATED PROTEIN C RESISTANCE,Blood,No special prepration required
PR006,966,OUTSOURCE,ACUTE LEUKEMIA PANEL - COMPREHENSIVE,Blood,No special prepration required
PR008,961,OUTSOURCE,ACUTE LYMPHOBLASTIC LEUKEMIA ( ALL ) PANEL - BY FLOW CYTOMETRY,Blood,No special prepration required
PR004,959,OUTSOURCE,ACUTE MYELOID LEUKEMIA ( AML ) PANEL - BY FLOW CYTOMETRY,Blood,No special prepration required
OS0017,510,OUTSOURCE,ADRENO CORTICO TROPHIC HORMONE - ACTH - PLASMA,Blood,No special prepration required
OS0098,724,OUTSOURCE,AFB ANTIBIOTIC SUSCEPTIBILITY TEST,Blood,No special prepration required
OS911,2098,OUTSOURCE,AFB FLUORESCENT STAINING,Blood,No special prepration required
OS908,2081,OUTSOURCE,AHC -  T AND B MARKERS BY FLOW CYTOMETRY - PERIPHERAL BLOOD,Blood,No special preparation required
OS867,1896,OUTSOURCE,AHC - ER/PR/HER2 NEU,Blood,No special preparation required
OS864,1893,OUTSOURCE,AHC - IHC FOUR ANTIGEN,Blood,No special preparation required
OS861,1890,OUTSOURCE,AHC - IHC ONE ANTIGEN,Blood,No special preparation required
OS863,1892,OUTSOURCE,AHC - IHC THREE ANTIGEN,Blood,No special preparation required
OS862,1891,OUTSOURCE,AHC - IHC TWO ANTIGEN,Blood,No special preparation required
OS865,1894,OUTSOURCE,AHC - IMMUNO HISTOCHEMISTRY PANEL,Blood,No special preparation required
OS860,1889,OUTSOURCE,AHC - LARGE BIOPSY,Blood,No special preparation required
OS866,1895,OUTSOURCE,AHC - LYMPHOMA PANEL,Blood,No special preparation required
OS859,1888,OUTSOURCE,AHC - MEDIUM BIOSPY,Blood,No special preparation required
OS878,1979,OUTSOURCE,AHC - ONCOMINE BRCA1 AND BRCA2 ASSAY ( GERMLINE ),Blood,No special preparation required
OS0699,1293,OUTSOURCE,AHC - PARACETOMOL,Blood,No special preparation required
OS858,1887,OUTSOURCE,AHC - SMALL BIOPSY,Blood,No special preparation required
OS887,2011,OUTSOURCE,AHC AGGRESSIVE LYMPHOMA PANEL,Blood,No special preparation required
OS879,1980,OUTSOURCE,AHC- ONCOMINE BRCA1 AND BRCA2 ASSAY ( SOMATIC ),Blood,No special preparation required
OS880,1981,OUTSOURCE,AHC- ONCOMINE FOCUS ASSAY ( 52 GENES-ACTIONABLE MUTATION PANAL,Blood,No special preparation required
OS881,1982,OUTSOURCE,AHC- ONCOMINE MYELOID COMPREHENSIVE PANEL ( 79 GENE TARGETS ),Blood,No special preparation required
OS907,2077,OUTSOURCE,AHC- STREPTOCOCCUS PNEUMONIAE ANTIGEN TEST,Blood,No special preparation required
OS894,2030,OUTSOURCE,AHC-ACUTE LEUKEMIA PANEL BY FLOW CYTOMETRY(PHERIPHERAL BLOOD /BONE MARROW),Blood,No special preparation required
OS910,2097,OUTSOURCE,AHC-BULLOUS PEMPHIGOID ANTIBODY,Blood,No special preparation required
OS895,2031,OUTSOURCE,AHC-CHROMOSOMAL ANALYSIS HEMATOLOGIC DISORDER(BONE MARROW),Blood,No special preparation required
OS896,2032,OUTSOURCE,AHC-FISH FOR PML/RARA T(15;17),Blood,No special preparation required
OS900,2053,OUTSOURCE,AHC-HISTOPLASMA URINE ANTIGEN,Blood,No special preparation required
OS901,2054,OUTSOURCE,AHC-LEGIONELLA PNEUMOPHILA - ANTIGEN (URINE ),Blood,No special preparation required
OS893,2029,OUTSOURCE,AHC-PML-RARA BCR1/2/3 FUSION QUANTITATIVE RT PCR,Blood,No special preparation required
OS0100,268,OUTSOURCE,ALCIAN BLUE STAIN,Blood,No special prepration required
OS0102,135,OUTSOURCE,ALDEHYDE CHOPRA TEST FOR KALA AZAR,Blood,No special prepration required
OS0103,315,OUTSOURCE,ALDER ALLERGY TEST,Blood,No special preparation required
OS0031,264,OUTSOURCE,ALDOLASE SERUM,Blood,No special prepration required
OS0104,612,OUTSOURCE,ALDOSTERONE - SERUM,Blood,No special prepration required
OS821,1510,OUTSOURCE,ALDOSTERONE DIRECT RENIN RATIO,Blood,No special prepration required
OS0105,823,OUTSOURCE,ALKALINE PHOSPHATASE ISOENZYME ELECTROPHORESIS - SERUM,Blood,No special prepration required
OS853,1855,OUTSOURCE,"ALKALINE PHOSPHATASE, BONE-SPECIFIC",Blood,No special prepration required
OS0687,1280,OUTSOURCE,ALLERGY POST SCREENING PROFILE - ALLERGY SCREEN + 7,Blood,No special preparation required
OS0112,569,OUTSOURCE,ALPHA - 1 - ANTITRYPSIN - SERUM,Blood,No special prepration required
OS0032,562,OUTSOURCE,ALUMINIUM,Blood,No special prepration required
OS0115,664,OUTSOURCE,AMIKACIN (TROUGH LEVELS) - SERUM,Blood,No special prepration required
OS0114,663,OUTSOURCE,AMIKACIN - SERUM,Blood,No special prepration required
OS0116,665,OUTSOURCE,AMIKACIN LEVEL(PEAK)-SERUM,Blood,No special prepration required
OS0293,1264,OUTSOURCE,AMINO ACID QUALITATIVE URINE GCMS,Blood,No special prepration required
OS0554,464,OUTSOURCE,"AMINO ACIDS QUALITATIVE, PLASMA",Blood,No special prepration required
OS0033,690,OUTSOURCE,AMINOLEVOLINIC ACID- URINE 24 HRS,Blood,No special prepration required
OS0739,1296,OUTSOURCE,"AML CATEGORIZATION,PCR",Blood,No special prepration required
OS897,2033,OUTSOURCE,AML PANEL BY FLOW CYTOMETRY (PHERIPHERAL BLOOD/BONE MARROW),Blood,No special prepration required
OS0725,1321,OUTSOURCE,AML1(21Q22) AND ETO(8Q22) (T(8;21)(Q22;Q22)),Blood,No special prepration required
OS0079,552,OUTSOURCE,ANDROSTENEDIONE,Blood,No special prepration required
OS0034,452,OUTSOURCE,ANGIOTENSIN CONVERTING ENZYME (ACE),Blood,No special prepration required
OS0128,628,OUTSOURCE,ANTI - GBM - ANTIBODIES (IF METHOD),Blood,No special prepration required
OS0133,555,OUTSOURCE,ANTI CYSTICERCOSIS (IgG) ANTIBODY,Blood,No special prepration required
OS0036,842,OUTSOURCE,ANTI DIURETIC HORMONE (ADH),Blood,No special prepration required
OS0136,754,OUTSOURCE,Anti DNase B,Blood,No special prepration required
OS885,2008,OUTSOURCE,ANTI FACTOR X-A,Blood,No special prepration required
OS0139,798,OUTSOURCE,ANTI GAD 65 ANTIBODIES,Blood,No special prepration required
OS0140,556,OUTSOURCE,ANTI GLIADIN - IgA,Blood,No special prepration required
OS891,2016,OUTSOURCE,ANTI GLIADIN ANTIBODY PANEL,Blood,No special prepration required
OS0670,1195,OUTSOURCE,ANTI HELICOBACTER PYLORI IGG,Blood,No special prepration required
OS0144,563,OUTSOURCE,ANTI HELICOBACTER PYLORI IGM,Blood,No special prepration required
OS0767,1199,OUTSOURCE,ANTI HEPATITIS D VIRUS (HDV) ANTIBODY - IGM,Blood,No special prepration required
OS0148,496,OUTSOURCE,ANTI JO-I ANTIBODY,Blood,No special prepration required
OS0167,634,OUTSOURCE,ANTI SACCHAROMYCES CEREVISIAE ANTIBODY (ASCA) IGA,Blood,No special prepration required
OS0168,635,OUTSOURCE,ANTI SACCHAROMYCES CEREVISIAE ANTIBODY (ASCA) IGG ,Blood,No special prepration required
PR017,944,OUTSOURCE,ANTI SACCHAROMYCES CEREVISIAE ANTIBODY (ASCA) IGG & IGA,Blood,No special prepration required
OS0152,541,OUTSOURCE,ANTI SCLERODERMA 70 (SCL -70) ANTIBODY,Blood,No special prepration required
OS0693,1286,OUTSOURCE,ANTI SMITH (ANTI SM) ANTIBODY,Blood,No special prepration required
OS817,1497,OUTSOURCE,ANTI SMOOTH MUSCLE ANTIBODY (QUALITATIVE),Blood,No special prepration required
OS0154,691,OUTSOURCE,ANTI SMOOTH MUSCLE ANTIBODY - TITRE (ASMA),Blood,No special prepration required
OS0155,522,OUTSOURCE,ANTI SOLUBLE LIVER ANTIGEN (SLA),Blood,No special prepration required
OS0156,290,OUTSOURCE,ANTI SPERM ANTI BODIES,Blood,No special prepration required
OS892,2017,OUTSOURCE,ANTI SS DNA ANTIBODY (SINGLE STRANDED),Blood,No special prepration required
OS0157,542,OUTSOURCE,ANTI SSA (RO) ANTIBODY,Blood,No special prepration required
OS0158,543,OUTSOURCE,ANTI SSB (LA) ANTIBODY,Blood,No special prepration required
OS0159,632,OUTSOURCE,ANTI-DSG-3 (PEMPHIGUS VULGARIS),Blood,No special prepration required
OS0160,633,OUTSOURCE,ANTI-DSG-I (PEMPHIGUS FOLIACEUS),Blood,No special prepration required
OS0162,532,OUTSOURCE,Anti-Histone Antibodies,Blood,No special prepration required
OS0163,641,OUTSOURCE,ANTI-MITOCHONDRIAL ANTIBODY (AMA) - ELISA,Blood,No special prepration required
OS0164,642,OUTSOURCE,ANTI-MITOCHONDRIAL ANTIBODY (AMA) - IFA (QUALITIATIVE),Blood,No special prepration required
OS0686,1279,OUTSOURCE,ANTI-NMO (NEUROMYELITIS OPTICA ) ANTIBODY / AQUAPORIN 4,Blood,No special prepration required
OS0165,557,OUTSOURCE,ANTI-PARIETAL CELL ANTIBODY(APCA)SCREENING,Blood,No special prepration required
OS0018,698,OUTSOURCE,ANTI-Scl-70 ANTIBODY,Blood,No special prepration required
OS0161,570,OUTSOURCE,ANTIGLIADIN IGG,Blood,No special prepration required
OS886,2010,OUTSOURCE,ANTITHROMBIN ACTIVITY,Blood,No special prepration required
OS0166,318,OUTSOURCE,APPLE ALLERGY TEST,Blood,No special preparation required
OS0019,689,OUTSOURCE,ARSENIC,Blood,No special prepration required
OS0169,666,OUTSOURCE,ASPERGILLUS ANTIGEN-GALACTOMANNAN ASSAY,Blood,No special prepration required
OS0170,643,OUTSOURCE,ASPERGILLUS IgG ANTIBODY,Blood,No special prepration required
OS0171,735,OUTSOURCE,ASPERGILLUS IGM ANTIBODY,Blood,No special prepration required
OS0717,1329,OUTSOURCE,AUTOIMMUNE ENCEPHALITIS PANEL,Blood,No special prepration required
OS0778,1425,OUTSOURCE,BACTERIOLOGY PACK,Blood,No special prepration required
OS0173,319,OUTSOURCE,BAHIA GRASS ALLERGY TEST,Blood,No special preparation required
OS0177,780,OUTSOURCE,BCR/ABL - FISH (PHILADELPHIA),Blood,No special prepration required
OS0178,781,OUTSOURCE,BCR/ABL QUALITATIVE - RT PCR (PHILADELPHIA),Blood,No special prepration required
OS0179,704,OUTSOURCE,BCR/ABL QUANTITATIVE - RT PCR (PHILADELPHIA),Blood,No special prepration required
OS0038,150,OUTSOURCE,BENZODIAZEPINE- SERUM,Blood,No special prepration required
OS0721,1330,OUTSOURCE,BETA CROSSLAPS,Blood,No special prepration required
OS0726,1320,OUTSOURCE,BETA THALASSEMIA (23 MUTATIONS),Blood,No special prepration required
OS834,1720,OUTSOURCE,"BETA-2 MICROGLOBULIN, URINE",Blood,No special prepration required
OS0675,1268,OUTSOURCE,BILE ACIDS - SERUM,Blood,No special prepration required
OS0186,752,OUTSOURCE,BIOTINIDASE QUANTITATIVE,Blood,No special prepration required
OS0189,242,OUTSOURCE,BONE MARROW [PERLS STAIN]/IRON STAIN,Blood,No special prepration required
OS856,1871,OUTSOURCE,BRAF MUTATION ANALYSIS,Blood,No special prepration required
OS0190,325,OUTSOURCE,BRAZIL NUT ALLERGY TEST,Blood,No special preparation required
OS0191,848,OUTSOURCE,BRCA1 & BRCA2 MUTATION SCREEN,Blood,No special prepration required
OS0192,326,OUTSOURCE,BRINJAL ALLERGY TEST,Blood,No special preparation required
OS0194,705,OUTSOURCE,BRUCELLA DNA PCR - QUALITATIVE,Blood,No special prepration required
OS0195,441,OUTSOURCE,BRUCELLA IgG,Blood,No special prepration required
PR032,922,OUTSOURCE,Brucella IgG and IgM panel - Serum,Blood,No special prepration required
OS0196,457,OUTSOURCE,BRUCELLA IgM,Blood,No special prepration required
Z149,1709,OUTSOURCE,BULLOUS PEMPHIGOID ANTIBODY,Blood,No special prepration required
OS0198,810,OUTSOURCE,C1 ESTERASE INHIBITOR,Blood,No special prepration required
OS0780,1437,OUTSOURCE,C4D,Blood,No special prepration required
OS0041,481,OUTSOURCE,CA 15-3,Blood,No special prepration required
OS0199,544,OUTSOURCE,CA 72.4 - CANCER MARKER,Blood,No special prepration required
OS0043,693,OUTSOURCE,CADMIUM,Blood,No special prepration required
OS0044,630,OUTSOURCE,CALCITONIN,Blood,No special prepration required
OS0203,499,OUTSOURCE,CANDIDA SUSCEPTIBILITY TESTING,Blood,No special prepration required
OS0045,239,OUTSOURCE,CARBAMAZEPINE LEVELS - (CBZ) - SERUM,Blood,No special prepration required
OS807,1483,OUTSOURCE,CARNITINE,Blood,No special prepration required
OS0204,330,OUTSOURCE,CARROT ALLERGY TEST,Blood,No special preparation required
OS0205,331,OUTSOURCE,CASEIN ALLERGY TEST,Blood,No special preparation required
OS0207,333,OUTSOURCE,CAT EPITHELIUM. ALLERGY TEST,Blood,No special preparation required
OS0030,742,OUTSOURCE,CATECHOLAMINES 24 HRS URINE,Blood,No special prepration required
OS839,1753,OUTSOURCE,"CATECHOLAMINES, PLASMA",Blood,No special prepration required
OS0232,827,OUTSOURCE,CD 41A,Blood,No special prepration required
OS0211,574,OUTSOURCE,CD103 (HAIRY CELL MARKER),Blood,No special prepration required
OS0212,575,OUTSOURCE,CD117 (MYELOID CELL MARKER),Blood,No special prepration required
OS0213,576,OUTSOURCE,CD11B (MYELOID MARKER),Blood,No special prepration required
OS0214,577,OUTSOURCE,CD11C (HAIRY CELL / NHL MARKER),Blood,No special prepration required
OS0215,578,OUTSOURCE,CD123 (MONOCYTIC MACROPHAGE MARKER),Blood,No special prepration required
OS0216,579,OUTSOURCE,CD13 LEUKEMIA CELL MARKER,Blood,No special prepration required
OS0217,580,OUTSOURCE,CD138 (PLASMA CELL MARKER),Blood,No special prepration required
OS0218,615,OUTSOURCE,CD14 (MONOCYTIC CELL MARKER),Blood,No special prepration required
OS0219,581,OUTSOURCE,CD15 (MYELOID CELL MARKER),Blood,No special prepration required
OS0221,583,OUTSOURCE,CD19 (PAN B-CELL MARKER),Blood,No special prepration required
OS0222,584,OUTSOURCE,CD1A (PAN T CELL MARKER),Blood,No special prepration required
OS0223,585,OUTSOURCE,CD2 (PAN T CELL MARKER),Blood,No special prepration required
OS0224,586,OUTSOURCE,CD20 (PAN B CELL MARKER),Blood,No special prepration required
OS0225,587,OUTSOURCE,CD22 (PAN B CELL MARKER),Blood,No special prepration required
OS0226,588,OUTSOURCE,CD23,Blood,No special prepration required
OS0227,589,OUTSOURCE,CD25 (HAIRY CELL / NHL MARKER),Blood,No special prepration required
OS0209,572,OUTSOURCE,CD3 (PAN T-CELL MARKER),Blood,No special prepration required
OS0228,590,OUTSOURCE,CD33 (MYELOID CELL MARKER),Blood,No special prepration required
OS0229,591,OUTSOURCE,CD34 (PRECURSOR CELL MARKER),Blood,No special prepration required
OS0230,629,OUTSOURCE,CD34 VIABLE CELLS,Blood,No special prepration required
OS0231,592,OUTSOURCE,CD38 (PLASMA CELL / PROGNOSTIC CLL MARKER),Blood,No special prepration required
OS0233,593,OUTSOURCE,CD42A (MEGAKARYOCYTIC CELL MARKER),Blood,No special prepration required
OS0234,594,OUTSOURCE,CD45 / LCA (LEUKOCYTE COMMON ANTIGEN),Blood,No special prepration required
OS0235,595,OUTSOURCE,CD5,Blood,No special prepration required
OS0236,596,OUTSOURCE,CD55 (PNH MARKER),Blood,No special prepration required
OS0238,598,OUTSOURCE,CD58 (PNH MARKER),Blood,No special prepration required
OS0239,599,OUTSOURCE,CD59 (PNH MARKER),Blood,No special prepration required
OS0240,616,OUTSOURCE,CD61 (MEGAKARYOCYTIC CELL MARKER),Blood,No special prepration required
OS0241,600,OUTSOURCE,CD64 (MONOCYTIC MACROPHAGE MARKER),Blood,No special prepration required
OS0242,617,OUTSOURCE,CD7,Blood,No special prepration required
OS0243,601,OUTSOURCE,CD79A (B LYMPHOID CELL MARKER),Blood,No special prepration required
OS0244,799,OUTSOURCE,CEBPA MUTATION,Blood,No special prepration required
OS0245,334,OUTSOURCE,CELERY ALLERGY TEST,Blood,No special preparation required
OS0130,519,OUTSOURCE,CENTROMERE IGG ANTIBODY,Blood,No special prepration required
OS0246,335,OUTSOURCE,CHEDDAR ALLERGY TEST,Blood,No special preparation required
OS0132,554,OUTSOURCE,CHLAMYDIA IGA,Blood,No special preparation required
OS0250,618,OUTSOURCE,CHLAMYDIA IGG,Blood,No special preparation required
OS0131,613,OUTSOURCE,CHLAMYDIA IGM,Blood,No special preparation required
OS0692,1285,OUTSOURCE,CHLAMYDIA PCR URINE,Blood,No special preparation required
OS805,1479,OUTSOURCE,"CHLAMYDIA TRACHOMATIS,PCR",Blood,No special preparation required
OS0694,1287,OUTSOURCE,"CHLAMYDIA TRACOMATIS AND NEISSERIA GONORRHOEAE, PCR QUALITATIVE",Blood,No special preparation required
OS0047,684,OUTSOURCE,CHROMIUM - SERUM,Blood,No special prepration required
OS0048,685,OUTSOURCE,CHROMIUM - WHOLE BLOOD,Blood,No special prepration required
OS0599,686,OUTSOURCE,CHROMIUM- URINE RANDOM,Blood,No special prepration required
OS0253,800,OUTSOURCE,CHROMOGRANIN - A,Blood,No special prepration required
OS0254,743,OUTSOURCE,"CHROMOSOME ANALYSIS, AMNIOTIC FLUID",Blood,No special prepration required
OS0258,744,OUTSOURCE,"CHROMOSOME ANALYSIS, LEUKEMIA",Blood,No special prepration required
OS0259,811,OUTSOURCE,"CHROMOSOME ANALYSIS, PRODUCTS OF CONCEPTION",Blood,No special prepration required
PR051,968,OUTSOURCE,CHRONIC LYMPHOCYTIC LEUKEMIA ( CLL ) PANEL (FISH + KARYOTYPING),Blood,No special prepration required
PR083,960,OUTSOURCE,CHRONIC LYMPHOPROLIFERATIVE DISORDER ( CLPD ) PANEL - BY FLOW CYTOMETRY,Blood,No special prepration required
OS0260,472,OUTSOURCE,CIRCULATING IMMUNO COMPLEX C1Q (ELISA METHOD),Blood,No special prepration required
OS0261,338,OUTSOURCE,CITRATE 24 Hours Urine,Blood,No special prepration required
OS0263,706,OUTSOURCE,CLOSTRIDIUM DIFFICILE DETECTION- PCR,Blood,No special prepration required
OS0266,340,OUTSOURCE,COCKLEBUR ALLERGY TEST,Blood,No special preparation required
OS0268,342,OUTSOURCE,COCOA ALLERGY TEST,Blood,No special preparation required
OS0272,345,OUTSOURCE,COFFEE ALLERGY TEST,Blood,No special preparation required
OS0049,494,OUTSOURCE,COPPER - SERUM,Blood,No special prepration required
OS0029,493,OUTSOURCE,COPPER 24 HRS URINE,Blood,No special prepration required
Z051,1382,OUTSOURCE,CRADLE ASSURANCE NEW BORN SCREENING,Blood,No special prepration required
Z050,1381,OUTSOURCE,CRADLE ASSURANCE NEW BORN SCREENING 123 TEST BABY SHIELD,Blood,No special prepration required
OS0050,278,OUTSOURCE,CRYOGLOBULINS,Blood,No special prepration required
OS0280,606,OUTSOURCE,CRYPTOCOCCUS ANTIGEN DETECTION IN CSF,Blood,No special prepration required
OS0281,607,OUTSOURCE,CRYPTOCOCCUS ANTIGEN DETECTION IN SERUM,Blood,No special prepration required
OS906,2064,OUTSOURCE,CSF IGG INDEX AND RATE OLIGOCLONAL BAND,Blood,No special prepration required
OS0724,1325,OUTSOURCE,CSF/PLASMA GLYCINE RATIO,Blood,No special prepration required
OS0727,1319,OUTSOURCE,"CULTURE, NOCARDIA (DOES NOT INCLUDE ANTIBIOTIC SENSITIVITY)",Blood,No special prepration required
OS0283,673,OUTSOURCE,CYCLOSPORINE LEVEL,Blood,No special prepration required
OS0716,1326,OUTSOURCE,CYCLOSPORINE-C4 LEVEL-WHOLE BLOOD,Blood,No special prepration required
OS0701,1297,OUTSOURCE,CYCLOSPORINE: C0+C2  LEVEL - WHOLE BLOOD,Blood,No special prepration required
OS0700,1295,OUTSOURCE,CYCLOSPORINE: C2  LEVEL - WHOLE BLOOD,Blood,No special prepration required
OS0052,671,OUTSOURCE,CYFRA 21 (LUNG CANCER MARKER),Blood,No special prepration required
OS0054,794,OUTSOURCE,CYSTIC FIBROSIS (R)F 508/CFTRF508,Blood,No special prepration required
OS0287,352,OUTSOURCE,DANDELION ALLERGY TEST,Blood,No special preparation required
OS0288,661,OUTSOURCE,DEHYDROEPIANDROSTERONE (DHEA),Blood,No special prepration required
OS0289,708,OUTSOURCE,DENGUE - RNA PCR - QUALITATIVE,Blood,No special prepration required
OS0741,1291,OUTSOURCE,DEOXYPYRIDINOLINE,Blood,No special prepration required
OS0715,1324,OUTSOURCE,DIAZEPAM - SERUM,Blood,No special prepration required
OS0055,289,OUTSOURCE,DIGOXIN LEVELS - SERUM,Blood,No special prepration required
OS0296,656,OUTSOURCE,DIHYDRO TESTOSTERONE(DHT),Blood,No special prepration required
OS0297,725,OUTSOURCE,DIPHTHERIA IGG,Blood,No special prepration required
OS0135,456,OUTSOURCE,DIPTHERIA IGG ANTIBODY,Blood,No special prepration required
OS0300,829,OUTSOURCE,DSA,Blood,No special prepration required
OS810,1490,OUTSOURCE,DUAL+PLGF,Blood,No special prepration required
OS0301,819,OUTSOURCE,DUCHENNE MUSCULAR DYSTROPHY (DMD) (21 EXONS),Blood,No special prepration required
OS0303,787,OUTSOURCE,E2A(19P13) AND PBX1(1Q23) - T(1 19)(Q23 P13) - ALL,Blood,No special prepration required
OS816,1496,OUTSOURCE,EBV - VIRAL CAPSID ANTIGEN (VCA) IGG,Blood,No special prepration required
OS0744,1353,OUTSOURCE,EBV - VIRAL CAPSID ANTIGEN (VCA) IGM,Blood,No special prepration required
OS0305,525,OUTSOURCE,"ECHINOCOCCUS ANTIBODY, IGG (HYDATID SEROLOGY)",Blood,No special prepration required
OS0307,815,OUTSOURCE,EGFR MUTATION STUDY (10 COMMON MUTATIONS),Blood,No special prepration required
OS0676,1269,OUTSOURCE,"ENA, QUALITATIVE PROFILE",Blood,No special prepration required
OS0691,1284,OUTSOURCE,ENDOMYSIAL IGA ANTIBODY,Blood,No special prepration required
OS0754,1395,OUTSOURCE,ENDOMYSIAL IGG ANTIBODY,Blood,No special prepration required
OS0755,1397,OUTSOURCE,ENDOMYSIAL IGM ANTIBODY,Blood,No special prepration required
OS826,1666,OUTSOURCE,ENDOTOXIN ASSAY- WATER,Blood,No special prepration required
OS849,1832,OUTSOURCE,ENHANCED LIVER FIBROSIS PANEL (ELF),Blood,No special prepration required
OS0315,507,OUTSOURCE,ENTAMOEBA HISTOLYTICA IgG,Blood,No special prepration required
OS889,2013,OUTSOURCE,"EPSTEIN BARR VIRUS (VCA) IGG , IGM",Blood,No special prepration required
PR049,939,OUTSOURCE,ER + PR + HER2NEU IMMUNOHISTOCHEMISTRY IHC MARKERS,Blood,No special prepration required
PR048,915,OUTSOURCE,ER + PR IMMUNOHISTOCHEMISTRY IHC MARKERS,Blood,No special prepration required
OS0080,568,OUTSOURCE,ERYTHROPOIETIN (EPO),Blood,No special prepration required
OS0697,1290,OUTSOURCE,EVEROLIMUS,Blood,No special prepration required
OS0317,738,OUTSOURCE,FACTOR II (PROTHROMBIN) MUTATION STUDY,Blood,No special prepration required
OS0056,603,OUTSOURCE,FACTOR IX,Blood,No special prepration required
OS0318,768,OUTSOURCE,FACTOR V,Blood,No special prepration required
OS0320,674,OUTSOURCE,FACTOR VII ASSAY,Blood,No special prepration required
OS0057,513,OUTSOURCE,FACTOR VIII,Blood,No special prepration required
OS0321,291,OUTSOURCE,"FACTOR XIII, FUCNTIONAL, QUALITATIVE",Blood,No special prepration required
OS0058,301,OUTSOURCE,FDP (FIBRONOGEN DEGRADATION PRODUCTS),Blood,No special prepration required
OS0669,1173,OUTSOURCE,FEBRILE AGGLUTININS,Blood,No special prepration required
OS0322,748,OUTSOURCE,FECAL CALPROTECTIN,Blood,No special prepration required
OS882,1987,OUTSOURCE,FECAL ELASTASE,Blood,No special prepration required
OS0003,205,OUTSOURCE,FILARIA ANTIGEN,Blood,No special prepration required
OS0338,817,OUTSOURCE,FISH 5 PROBES-CVS/AF,Blood,No special prepration required
OS812,1492,OUTSOURCE,FISH FOR 21-CVS,Blood,No special prepration required
OS0326,770,OUTSOURCE,"FISH, CBFB, INV (16)",Blood,No special prepration required
OS0327,830,OUTSOURCE,"FISH, DI-GEORGE SYNDROME (CHROMOSOME 22 Q DELETION)",Blood,No special prepration required
OS0328,763,OUTSOURCE,"FISH, ETO/AML1, T (8 21)",Blood,No special prepration required
OS0329,838,OUTSOURCE,"FISH, HER-2 NEU ONCOGENE AMPLIFICATION, BREAST CANCER",Blood,No special prepration required
OS0330,771,OUTSOURCE,"FISH, IGH/C-MYC (8 14) BURKITT LYMPHOMA",Blood,No special prepration required
OS0332,764,OUTSOURCE,"FISH, PML/RARA, T (15 17)",Blood,No special prepration required
OS0336,756,OUTSOURCE,"FISH, PRENATAL ANEUPLOIDY DETECTION-CVS (2 PROBES- TRISOMY 21 & 13)",Blood,No special prepration required
OS0337,772,OUTSOURCE,"FISH, PRENATAL ANEUPLOIDY DETECTION-CVS (3 PROBES- TRISOMY 18, X, Y)",Blood,No special prepration required
OS813,1493,OUTSOURCE,"FISH, PRENATAL ANEUPLOIDY DETECTION-POC (5 PROBES- TRISOMY 21, 18, 13 X, Y)",Blood,No special prepration required
OS0340,824,OUTSOURCE,FISH-11Q23,Blood,No special prepration required
OS0341,783,OUTSOURCE,FISH-17P,Blood,No special prepration required
OS0342,784,OUTSOURCE,FISH-DEL 13Q,Blood,No special prepration required
